Time [ s ],Monitor Point: Coil12 X0 Z0089 (Temperature) [ K ]
10.2049999000,298.7766720000
10.2060003000,298.7758790000
10.2069998000,298.7751160000
10.2080002000,298.7743230000
10.2089996000,298.7735600000
10.2100000000,298.7727660000
10.2110004000,298.7720030000
10.2119999000,298.7712100000
10.2130003000,298.7704470000
10.2139997000,298.7696530000
10.2150002000,298.7688900000
10.2159996000,298.7680970000
10.2170000000,298.7673340000
10.2180004000,298.7665410000
10.2189999000,298.7657470000
10.2200003000,298.7649840000
10.2209997000,298.7641910000
10.2220001000,298.7634280000
10.2229996000,298.7626650000
10.2240000000,298.7618710000
10.2250004000,298.7610780000
10.2259998000,298.7603150000
10.2270002000,298.7595210000
10.2279997000,298.7587590000
10.2290001000,298.7579650000
10.2299995000,298.7572020000
10.2309999000,298.7564090000
10.2320004000,298.7556460000
10.2329998000,298.7548830000
10.2340002000,298.7540890000
10.2349997000,298.7532960000
10.2360001000,298.7525330000
10.2370005000,298.7517700000
10.2379999000,298.7509770000
10.2390003000,298.7502140000
10.2399998000,298.7494200000
10.2410002000,298.7486570000
10.2419996000,298.7478940000
10.2430000000,298.7471010000
10.2440004000,298.7463070000
10.2449999000,298.7455440000
10.2460003000,298.7447810000
10.2469997000,298.7439880000
10.2480001000,298.7432250000
10.2489996000,298.7424320000
10.2500000000,298.7416690000
10.2510004000,298.7408750000
10.2519999000,298.7401120000
10.2530003000,298.7393490000
10.2539997000,298.7385560000
10.2550001000,298.7377930000
10.2559996000,298.7370300000
10.2570000000,298.7362370000
10.2580004000,298.7354740000
10.2589998000,298.7346800000
10.2600002000,298.7339170000
10.2609997000,298.7331540000
10.2620001000,298.7323610000
10.2629995000,298.7315980000
10.2639999000,298.7308350000
10.2650003000,298.7300420000
10.2659998000,298.7292790000
10.2670002000,298.7284850000
10.2679996000,298.7277220000
10.2690001000,298.7269590000
10.2700005000,298.7261660000
10.2709999000,298.7254030000
10.2720003000,298.7246400000
10.2729998000,298.7238460000
10.2740002000,298.7230830000
10.2749996000,298.7223210000
10.2760000000,298.7215270000
10.2770004000,298.7207640000
10.2779999000,298.7200010000
10.2790003000,298.7192080000
10.2799997000,298.7184450000
10.2810001000,298.7176820000
10.2819996000,298.7169190000
10.2830000000,298.7161250000
10.2840004000,298.7153630000
10.2849998000,298.7146000000
10.2860003000,298.7138060000
10.2869997000,298.7130430000
10.2880001000,298.7122800000
10.2889996000,298.7115170000
10.2900000000,298.7107240000
10.2910004000,298.7099610000
10.2919998000,298.7091980000
10.2930002000,298.7084350000
10.2939997000,298.7076420000
10.2950001000,298.7068790000
10.2959995000,298.7061160000
10.2969999000,298.7053530000
10.2980003000,298.7045590000
10.2989998000,298.7037960000
10.3000002000,298.7030330000
10.3009996000,298.7022710000
10.3020000000,298.7014770000
10.3030005000,298.7007140000
10.3039999000,298.6999510000
10.3050003000,298.6991880000
10.3059998000,298.6983950000
10.3070002000,298.6976320000
10.3079996000,298.6968690000
10.3090000000,298.6961060000
10.3100004000,298.6953430000
10.3109999000,298.6945500000
10.3120003000,298.6937870000
10.3129997000,298.6930240000
10.3140001000,298.6922610000
10.3149996000,298.6914980000
10.3160000000,298.6907350000
10.3170004000,298.6899410000
10.3179998000,298.6891780000
10.3190002000,298.6884160000
10.3199997000,298.6876530000
10.3210001000,298.6868900000
10.3219995000,298.6860960000
10.3230000000,298.6853330000
10.3240004000,298.6845700000
10.3249998000,298.6838070000
10.3260002000,298.6830440000
10.3269997000,298.6822810000
10.3280001000,298.6814880000
10.3290005000,298.6807250000
10.3299999000,298.6799620000
10.3310003000,298.6791990000
10.3319998000,298.6784360000
10.3330002000,298.6776730000
10.3339996000,298.6769100000
10.3350000000,298.6761170000
10.3360004000,298.6753850000
10.3369999000,298.6745910000
10.3380003000,298.6738280000
10.3389997000,298.6730650000
10.3400002000,298.6723020000
10.3409996000,298.6715390000
10.3420000000,298.6707760000
10.3430004000,298.6700130000
10.3439999000,298.6692500000
10.3450003000,298.6684880000
10.3459997000,298.6677250000
10.3470001000,298.6669310000
10.3479996000,298.6661680000
10.3490000000,298.6654050000
10.3500004000,298.6646420000
10.3509998000,298.6638790000
10.3520002000,298.6631160000
10.3529997000,298.6623540000
10.3540001000,298.6615910000
10.3549995000,298.6608280000
10.3559999000,298.6600650000
10.3570004000,298.6593020000
10.3579998000,298.6585390000
10.3590002000,298.6577760000
10.3599997000,298.6570130000
10.3610001000,298.6562500000
10.3620005000,298.6554870000
10.3629999000,298.6547240000
10.3640003000,298.6539610000
10.3649998000,298.6531980000
10.3660002000,298.6524050000
10.3669996000,298.6516720000
10.3680000000,298.6509090000
10.3690004000,298.6501460000
10.3699999000,298.6493840000
10.3710003000,298.6486210000
10.3719997000,298.6478580000
10.3730001000,298.6470950000
10.3739996000,298.6463320000
10.3750000000,298.6455690000
10.3760004000,298.6448060000
10.3769999000,298.6440430000
10.3780003000,298.6432800000
10.3789997000,298.6425170000
10.3800001000,298.6417540000
10.3809996000,298.6409910000
10.3820000000,298.6402280000
10.3830004000,298.6394650000
10.3839998000,298.6387020000
10.3850002000,298.6379390000
10.3859997000,298.6371770000
10.3870001000,298.6364140000
10.3879995000,298.6356510000
10.3889999000,298.6348880000
10.3900003000,298.6341250000
10.3909998000,298.6333920000
10.3920002000,298.6326290000
10.3929996000,298.6318660000
10.3940001000,298.6311040000
10.3950005000,298.6303410000
10.3959999000,298.6295780000
10.3970003000,298.6288150000
10.3979998000,298.6280520000
10.3990002000,298.6272890000
10.3999996000,298.6265260000
10.4010000000,298.6257930000
10.4020004000,298.6250310000
10.4029999000,298.6242680000
10.4040003000,298.6235050000
10.4049997000,298.6227420000
10.4060001000,298.6219790000
10.4069996000,298.6212160000
10.4080000000,298.6204530000
10.4090004000,298.6196900000
10.4099998000,298.6189270000
10.4110003000,298.6181950000
10.4119997000,298.6174320000
10.4130001000,298.6166690000
10.4139996000,298.6159060000
10.4150000000,298.6151430000
10.4160004000,298.6143800000
10.4169998000,298.6136470000
10.4180002000,298.6128850000
10.4189997000,298.6121220000
10.4200001000,298.6113590000
10.4209995000,298.6105960000
10.4219999000,298.6098630000
10.4230003000,298.6091000000
10.4239998000,298.6083370000
10.4250002000,298.6075740000
10.4259996000,298.6068120000
10.4270000000,298.6060490000
10.4280005000,298.6053160000
10.4289999000,298.6045530000
10.4300003000,298.6037900000
10.4309998000,298.6030270000
10.4320002000,298.6022950000
10.4329996000,298.6015320000
10.4340000000,298.6007690000
10.4350004000,298.6000060000
10.4359999000,298.5992740000
10.4370003000,298.5985110000
10.4379997000,298.5977480000
10.4390001000,298.5969850000
10.4399996000,298.5962220000
10.4410000000,298.5954900000
10.4420004000,298.5947270000
10.4429998000,298.5939640000
10.4440002000,298.5932010000
10.4449997000,298.5924680000
10.4460001000,298.5917050000
10.4469995000,298.5909420000
10.4480000000,298.5901790000
10.4490004000,298.5894470000
10.4499998000,298.5886840000
10.4510002000,298.5879210000
10.4519997000,298.5871580000
10.4530001000,298.5864260000
10.4540005000,298.5856630000
10.4549999000,298.5849000000
10.4560003000,298.5841670000
10.4569998000,298.5834050000
10.4580002000,298.5826420000
10.4589996000,298.5819090000
10.4600000000,298.5811460000
10.4610004000,298.5803830000
10.4619999000,298.5796510000
10.4630003000,298.5788880000
10.4639997000,298.5781250000
10.4650002000,298.5773930000
10.4659996000,298.5766300000
10.4670000000,298.5758670000
10.4680004000,298.5751340000
10.4689999000,298.5743710000
10.4700003000,298.5736080000
10.4709997000,298.5728450000
10.4720001000,298.5721130000
10.4729996000,298.5713500000
10.4740000000,298.5706180000
10.4750004000,298.5698550000
10.4759998000,298.5690920000
10.4770002000,298.5683590000
10.4779997000,298.5675960000
10.4790001000,298.5668640000
10.4799995000,298.5661010000
10.4809999000,298.5653380000
10.4820004000,298.5646060000
10.4829998000,298.5638430000
10.4840002000,298.5630800000
10.4849997000,298.5623470000
10.4860001000,298.5615840000
10.4870005000,298.5608520000
10.4879999000,298.5600890000
10.4890003000,298.5593260000
10.4899998000,298.5585940000
10.4910002000,298.5578310000
10.4919996000,298.5570980000
10.4930000000,298.5563350000
10.4940004000,298.5556030000
10.4949999000,298.5548400000
10.4960003000,298.5541080000
10.4969997000,298.5533450000
10.4980001000,298.5526120000
10.4989996000,298.5518490000
10.5000000000,298.5510860000
10.5010004000,298.5503540000
10.5019999000,298.5495910000
10.5030003000,298.5488590000
10.5039997000,298.5480960000
10.5050001000,298.5473630000
10.5059996000,298.5466000000
10.5070000000,298.5458680000
10.5080004000,298.5451050000
10.5089998000,298.5443730000
10.5100002000,298.5436100000
10.5109997000,298.5428770000
10.5120001000,298.5421140000
10.5129995000,298.5413820000
10.5139999000,298.5406190000
10.5150003000,298.5398860000
10.5159998000,298.5391240000
10.5170002000,298.5383910000
10.5179996000,298.5376280000
10.5190001000,298.5368960000
10.5200005000,298.5361330000
10.5209999000,298.5354000000
10.5220003000,298.5346370000
10.5229998000,298.5339050000
10.5240002000,298.5331730000
10.5249996000,298.5324100000
10.5260000000,298.5316470000
10.5270004000,298.5309140000
10.5279999000,298.5301820000
10.5290003000,298.5294190000
10.5299997000,298.5286870000
10.5310001000,298.5279540000
10.5319996000,298.5271910000
10.5330000000,298.5264280000
10.5340004000,298.5256960000
10.5349998000,298.5249630000
10.5360003000,298.5242000000
10.5369997000,298.5234680000
10.5380001000,298.5227050000
10.5389996000,298.5219730000
10.5400000000,298.5212400000
10.5410004000,298.5204770000
10.5419998000,298.5197450000
10.5430002000,298.5189820000
10.5439997000,298.5182500000
10.5450001000,298.5175170000
10.5459995000,298.5167540000
10.5469999000,298.5160220000
10.5480003000,298.5152590000
10.5489998000,298.5145260000
10.5500002000,298.5137940000
10.5509996000,298.5130310000
10.5520000000,298.5122990000
10.5530005000,298.5115660000
10.5539999000,298.5108030000
10.5550003000,298.5100710000
10.5559998000,298.5093380000
10.5570002000,298.5085750000
10.5579996000,298.5078430000
10.5590000000,298.5071110000
10.5600004000,298.5063480000
10.5609999000,298.5056150000
10.5620003000,298.5048830000
10.5629997000,298.5041200000
10.5640001000,298.5033870000
10.5649996000,298.5026550000
10.5660000000,298.5018920000
10.5670004000,298.5011600000
10.5679998000,298.5004270000
10.5690002000,298.4996640000
10.5699997000,298.4989320000
10.5710001000,298.4981990000
10.5719995000,298.4974370000
10.5730000000,298.4967040000
10.5740004000,298.4959720000
10.5749998000,298.4952390000
10.5760002000,298.4944760000
10.5769997000,298.4937440000
10.5780001000,298.4930110000
10.5790005000,298.4922490000
10.5799999000,298.4915160000
10.5810003000,298.4907840000
10.5819998000,298.4900510000
10.5830002000,298.4892880000
10.5839996000,298.4885560000
10.5850000000,298.4878230000
10.5860004000,298.4870910000
10.5869999000,298.4863280000
10.5880003000,298.4855960000
10.5889997000,298.4848630000
10.5900002000,298.4841310000
10.5909996000,298.4833680000
10.5920000000,298.4826350000
10.5930004000,298.4819030000
10.5939999000,298.4811710000
10.5950003000,298.4804080000
10.5959997000,298.4796750000
10.5970001000,298.4789430000
10.5979996000,298.4782100000
10.5990000000,298.4774780000
10.6000004000,298.4767150000
10.6009998000,298.4759830000
10.6020002000,298.4752500000
10.6029997000,298.4745180000
10.6040001000,298.4737550000
10.6049995000,298.4730530000
10.6059999000,298.4722900000
10.6070004000,298.4715580000
10.6079998000,298.4708250000
10.6090002000,298.4700930000
10.6099997000,298.4693600000
10.6110001000,298.4685970000
10.6120005000,298.4678650000
10.6129999000,298.4671330000
10.6140003000,298.4664000000
10.6149998000,298.4656680000
10.6160002000,298.4649050000
10.6169996000,298.4642030000
10.6180000000,298.4634400000
10.6190004000,298.4627080000
10.6199999000,298.4619750000
10.6210003000,298.4612430000
10.6219997000,298.4605100000
10.6230001000,298.4597780000
10.6239996000,298.4590150000
10.6250000000,298.4582820000
10.6260004000,298.4575500000
10.6269999000,298.4568180000
10.6280003000,298.4560850000
10.6289997000,298.4553530000
10.6300001000,298.4546200000
10.6309996000,298.4538880000
10.6320000000,298.4531250000
10.6330004000,298.4524230000
10.6339998000,298.4516600000
10.6350002000,298.4509280000
10.6359997000,298.4501950000
10.6370001000,298.4494630000
10.6379995000,298.4487300000
10.6389999000,298.4479980000
10.6400003000,298.4472660000
10.6409998000,298.4465330000
10.6420002000,298.4458010000
10.6429996000,298.4450680000
10.6440001000,298.4443360000
10.6450005000,298.4436040000
10.6459999000,298.4428710000
10.6470003000,298.4421390000
10.6479998000,298.4413760000
10.6490002000,298.4406740000
10.6499996000,298.4399110000
10.6510000000,298.4391780000
10.6520004000,298.4384460000
10.6529999000,298.4377140000
10.6540003000,298.4369810000
10.6549997000,298.4362490000
10.6560001000,298.4355160000
10.6569996000,298.4347840000
10.6580000000,298.4340520000
10.6590004000,298.4333190000
10.6599998000,298.4325870000
10.6610003000,298.4318540000
10.6619997000,298.4311220000
10.6630001000,298.4303890000
10.6639996000,298.4296570000
10.6650000000,298.4289250000
10.6660004000,298.4281920000
10.6669998000,298.4274600000
10.6680002000,298.4267270000
10.6689997000,298.4259950000
10.6700001000,298.4252620000
10.6709995000,298.4245300000
10.6719999000,298.4237980000
10.6730003000,298.4230650000
10.6739998000,298.4223630000
10.6750002000,298.4216310000
10.6759996000,298.4208980000
10.6770000000,298.4201350000
10.6780005000,298.4194340000
10.6789999000,298.4187010000
10.6800003000,298.4179690000
10.6809998000,298.4172360000
10.6820002000,298.4165040000
10.6829996000,298.4157710000
10.6840000000,298.4150390000
10.6850004000,298.4143070000
10.6859999000,298.4135740000
10.6870003000,298.4128420000
10.6879997000,298.4121090000
10.6890001000,298.4113770000
10.6899996000,298.4106750000
10.6910000000,298.4099430000
10.6920004000,298.4092100000
10.6929998000,298.4084780000
10.6940002000,298.4077450000
10.6949997000,298.4070130000
10.6960001000,298.4062810000
10.6969995000,298.4055480000
10.6980000000,298.4048160000
10.6990004000,298.4041140000
10.6999998000,298.4033810000
10.7010002000,298.4026490000
10.7019997000,298.4019170000
10.7030001000,298.4011840000
10.7040005000,298.4004520000
10.7049999000,298.3997190000
10.7060003000,298.3989870000
10.7069998000,298.3982850000
10.7080002000,298.3975520000
10.7089996000,298.3968200000
10.7100000000,298.3960880000
10.7110004000,298.3953550000
10.7119999000,298.3946530000
10.7130003000,298.3939210000
10.7139997000,298.3931880000
10.7150002000,298.3924560000
10.7159996000,298.3917240000
10.7170000000,298.3909910000
10.7180004000,298.3902890000
10.7189999000,298.3895570000
10.7200003000,298.3888240000
10.7209997000,298.3880920000
10.7220001000,298.3873600000
10.7229996000,298.3866270000
10.7240000000,298.3859250000
10.7250004000,298.3851930000
10.7259998000,298.3844600000
10.7270002000,298.3837280000
10.7279997000,298.3829960000
10.7290001000,298.3822940000
10.7299995000,298.3815610000
10.7309999000,298.3808290000
10.7320004000,298.3800960000
10.7329998000,298.3793950000
10.7340002000,298.3786620000
