Time [s],Monitor Point: Mouthpiece1mm0mmTempX0YZ (Temperature) [K],Monitor Point: Mouthpiece1mm1mmTempX0YZ (Temperature) [K],Monitor Point: Mouthpiece1mm2mmTempX0YZ (Temperature) [K],Monitor Point: Mouthpiece1mm3mmTempX0YZ (Temperature) [K],Monitor Point: Mouthpiece1mm4mmTempX0YZ (Temperature) [K]
2.9784998900,302.0527340000,301.8408810000,300.4389040000,298.1022950000,295.0247190000
2.9809999500,302.0629580000,301.8508910000,300.4473880000,298.1081540000,295.0269780000
2.9835000000,302.0732120000,301.8609010000,300.4558720000,298.1139830000,295.0292360000
2.9860000600,302.0834350000,301.8709110000,300.4643550000,298.1198120000,295.0315250000
2.9885001200,302.0936580000,301.8808900000,300.4728390000,298.1256710000,295.0337830000
2.9909999400,302.1038820000,301.8909000000,300.4813230000,298.1315000000,295.0360410000
2.9934999900,302.1141050000,301.9009090000,300.4897770000,298.1373290000,295.0383000000
2.9960000500,302.1243290000,301.9109190000,300.4982600000,298.1431580000,295.0405880000
2.9985001100,302.1345520000,301.9208980000,300.5067440000,298.1489870000,295.0428470000
3.0009999300,302.1447450000,301.9309080000,300.5151980000,298.1548160000,295.0451050000
3.0034999800,302.1549680000,301.9408870000,300.5236820000,298.1606750000,295.0473630000
3.0060000400,302.1651920000,301.9508970000,300.5321350000,298.1665040000,295.0496220000
3.0085001000,302.1753850000,301.9608760000,300.5406190000,298.1723330000,295.0518800000
3.0109999200,302.1856080000,301.9708560000,300.5491030000,298.1781310000,295.0541380000
3.0134999800,302.1958010000,301.9808650000,300.5575560000,298.1839600000,295.0564270000
3.0160000300,302.2060240000,301.9908450000,300.5660100000,298.1897890000,295.0586850000
3.0185000900,302.2162170000,302.0008240000,300.5744630000,298.1956180000,295.0609440000
3.0209999100,302.2264100000,302.0108030000,300.5829160000,298.2014470000,295.0632020000
3.0234999700,302.2366030000,302.0207820000,300.5914000000,298.2072750000,295.0654600000
3.0260000200,302.2467960000,302.0307620000,300.5998540000,298.2131040000,295.0677190000
3.0285000800,302.2570190000,302.0407410000,300.6083070000,298.2189030000,295.0699770000
3.0309999000,302.2672120000,302.0507200000,300.6167600000,298.2247310000,295.0722350000
3.0334999600,302.2774050000,302.0606990000,300.6252140000,298.2305300000,295.0744930000
3.0360000100,302.2875670000,302.0706480000,300.6336670000,298.2363590000,295.0767520000
3.0385000700,302.2977600000,302.0806270000,300.6421200000,298.2421880000,295.0790100000
3.0409998900,302.3079530000,302.0905760000,300.6505740000,298.2479860000,295.0812680000
3.0434999500,302.3181460000,302.1005550000,300.6589970000,298.2538150000,295.0835270000
3.0460000000,302.3283080000,302.1105350000,300.6674500000,298.2596130000,295.0857850000
3.0485000600,302.3385010000,302.1204830000,300.6759030000,298.2654420000,295.0880430000
3.0510001200,302.3486940000,302.1304320000,300.6843260000,298.2712400000,295.0903020000
3.0534999400,302.3588560000,302.1404110000,300.6927800000,298.2770390000,295.0925290000
3.0559999900,302.3690190000,302.1503600000,300.7012020000,298.2828670000,295.0947880000
3.0585000500,302.3792110000,302.1603090000,300.7096250000,298.2886660000,295.0970460000
3.0610001100,302.3893740000,302.1702580000,300.7180790000,298.2944640000,295.0993040000
3.0634999300,302.3995360000,302.1802060000,300.7265010000,298.3002620000,295.1015630000
3.0659999800,302.4096980000,302.1901550000,300.7349550000,298.3060910000,295.1038210000
3.0685000400,302.4198610000,302.2001040000,300.7433780000,298.3118900000,295.1060490000
3.0710001000,302.4300540000,302.2100520000,300.7518010000,298.3176880000,295.1083070000
3.0734999200,302.4401860000,302.2200010000,300.7602230000,298.3234860000,295.1105650000
3.0759999800,302.4503480000,302.2299190000,300.7686460000,298.3292850000,295.1128230000
3.0785000300,302.4605100000,302.2398680000,300.7770690000,298.3350830000,295.1150820000
3.0810000900,302.4706730000,302.2498170000,300.7854920000,298.3408810000,295.1173100000
3.0834999100,302.4808350000,302.2597350000,300.7939150000,298.3466800000,295.1195680000
3.0859999700,302.4909670000,302.2696840000,300.8023380000,298.3524780000,295.1218260000
3.0885000200,302.5011290000,302.2796020000,300.8107600000,298.3582760000,295.1240840000
3.0910000800,302.5112610000,302.2895510000,300.8191830000,298.3640750000,295.1263120000
3.0934999000,302.5214230000,302.2994690000,300.8275760000,298.3698430000,295.1285710000
3.0959999600,302.5315550000,302.3093870000,300.8359990000,298.3756410000,295.1307980000
3.0985000100,302.5417180000,302.3193050000,300.8444210000,298.3814390000,295.1330570000
3.1010000700,302.5518490000,302.3292540000,300.8528440000,298.3872070000,295.1353150000
3.1034998900,302.5619810000,302.3391720000,300.8612370000,298.3930050000,295.1375430000
3.1059999500,302.5721130000,302.3490910000,300.8696290000,298.3988040000,295.1398010000
3.1085000000,302.5822450000,302.3590090000,300.8780520000,298.4045720000,295.1420590000
3.1110000600,302.5923770000,302.3689270000,300.8864440000,298.4103700000,295.1442870000
3.1135001200,302.6025090000,302.3788450000,300.8948360000,298.4161380000,295.1465450000
3.1159999400,302.6126400000,302.3887330000,300.9032590000,298.4219360000,295.1487730000
3.1184999900,302.6227720000,302.3986510000,300.9116520000,298.4277340000,295.1510310000
3.1210000500,302.6329040000,302.4085690000,300.9200440000,298.4335020000,295.1532590000
3.1235001100,302.6430360000,302.4184570000,300.9284360000,298.4392700000,295.1555180000
3.1259999300,302.6531370000,302.4283750000,300.9368290000,298.4450680000,295.1577450000
3.1284999800,302.6632690000,302.4382630000,300.9452210000,298.4508360000,295.1600040000
3.1310000400,302.6734010000,302.4481810000,300.9536130000,298.4566040000,295.1622310000
3.1335001000,302.6835020000,302.4580690000,300.9620060000,298.4623720000,295.1644900000
3.1359999200,302.6936340000,302.4679570000,300.9703980000,298.4681700000,295.1667180000
3.1384999800,302.7037350000,302.4778750000,300.9787900000,298.4739380000,295.1689760000
3.1410000300,302.7138370000,302.4877620000,300.9871830000,298.4797060000,295.1712040000
3.1435000900,302.7239380000,302.4976500000,300.9955750000,298.4854740000,295.1734620000
3.1459999100,302.7340700000,302.5075380000,301.0039370000,298.4912410000,295.1756900000
3.1484999700,302.7441710000,302.5174260000,301.0123290000,298.4970090000,295.1779170000
3.1510000200,302.7542720000,302.5273130000,301.0206910000,298.5027770000,295.1801760000
3.1535000800,302.7643740000,302.5372010000,301.0290830000,298.5085450000,295.1824040000
3.1559999000,302.7744750000,302.5470890000,301.0374450000,298.5143130000,295.1846620000
3.1584999600,302.7845760000,302.5569460000,301.0458370000,298.5200810000,295.1868900000
3.1610000100,302.7946470000,302.5668330000,301.0541990000,298.5258480000,295.1891170000
3.1635000700,302.8047490000,302.5767210000,301.0625610000,298.5316160000,295.1913450000
3.1659998900,302.8148500000,302.5865780000,301.0709530000,298.5373840000,295.1936040000
3.1684999500,302.8249510000,302.5964660000,301.0793150000,298.5431210000,295.1958310000
3.1710000000,302.8350220000,302.6063540000,301.0876770000,298.5488890000,295.1980590000
3.1735000600,302.8451230000,302.6162110000,301.0960390000,298.5546570000,295.2003170000
3.1760001200,302.8551940000,302.6260680000,301.1044010000,298.5603940000,295.2025450000
3.1784999400,302.8652650000,302.6359250000,301.1127620000,298.5661620000,295.2047730000
3.1809999900,302.8753660000,302.6458130000,301.1211240000,298.5718990000,295.2070010000
3.1835000500,302.8854370000,302.6556700000,301.1294860000,298.5776670000,295.2092590000
3.1860001100,302.8955080000,302.6655270000,301.1378480000,298.5834350000,295.2114870000
3.1884999300,302.9056090000,302.6753850000,301.1462100000,298.5891720000,295.2137150000
3.1909999800,302.9156800000,302.6852420000,301.1545720000,298.5949400000,295.2159420000
3.1935000400,302.9257510000,302.6950990000,301.1629030000,298.6006770000,295.2181700000
3.1960001000,302.9358220000,302.7049560000,301.1712650000,298.6064150000,295.2203980000
3.1984999200,302.9458920000,302.7148130000,301.1795960000,298.6121830000,295.2226260000
3.2009999800,302.9559330000,302.7246400000,301.1879580000,298.6179200000,295.2248840000
3.2035000300,302.9660030000,302.7344970000,301.1962890000,298.6236570000,295.2271120000
3.2060000900,302.9760740000,302.7443540000,301.2046510000,298.6294250000,295.2293400000
3.2084999100,302.9861450000,302.7541810000,301.2129820000,298.6351620000,295.2315670000
3.2109999700,302.9961850000,302.7640380000,301.2213440000,298.6409000000,295.2337950000
3.2135000200,303.0062560000,302.7738650000,301.2296750000,298.6466370000,295.2360230000
3.2160000800,303.0162960000,302.7837220000,301.2380070000,298.6523740000,295.2382510000
3.2184999000,303.0263670000,302.7935490000,301.2463380000,298.6581120000,295.2404790000
3.2209999600,303.0364070000,302.8033750000,301.2547000000,298.6638490000,295.2427060000
3.2235000100,303.0464480000,302.8132320000,301.2630310000,298.6695860000,295.2449340000
3.2260000700,303.0564880000,302.8230590000,301.2713620000,298.6753230000,295.2471620000
3.2284998900,303.0665590000,302.8328860000,301.2796940000,298.6810610000,295.2493900000
3.2309999500,303.0765990000,302.8427120000,301.2880250000,298.6867980000,295.2516170000
3.2335000000,303.0866390000,302.8525390000,301.2963560000,298.6925350000,295.2538450000
3.2360000600,303.0966800000,302.8623660000,301.3046570000,298.6982730000,295.2560730000
3.2385001200,303.1067200000,302.8721920000,301.3129880000,298.7040100000,295.2583010000
3.2409999400,303.1167600000,302.8819890000,301.3213200000,298.7097170000,295.2605290000
3.2434999900,303.1267700000,302.8918150000,301.3296510000,298.7154540000,295.2627560000
3.2460000500,303.1368100000,302.9016420000,301.3379520000,298.7211910000,295.2649840000
3.2485001100,303.1468510000,302.9114380000,301.3462830000,298.7268980000,295.2672120000
3.2509999300,303.1568910000,302.9212650000,301.3546140000,298.7326350000,295.2694090000
3.2534999800,303.1669010000,302.9310910000,301.3629150000,298.7383730000,295.2716370000
3.2560000400,303.1769410000,302.9408870000,301.3712160000,298.7440800000,295.2738650000
3.2585001000,303.1869510000,302.9507140000,301.3795470000,298.7498170000,295.2760930000
3.2609999200,303.1969600000,302.9605100000,301.3878480000,298.7555240000,295.2783200000
3.2634999800,303.2070010000,302.9703060000,301.3961790000,298.7612610000,295.2805180000
3.2660000300,303.2170100000,302.9801030000,301.4044800000,298.7669680000,295.2827450000
3.2685000900,303.2270200000,302.9898990000,301.4127810000,298.7727050000,295.2849730000
3.2709999100,303.2370300000,302.9996950000,301.4210820000,298.7784120000,295.2872010000
3.2734999700,303.2470400000,303.0095210000,301.4293820000,298.7841190000,295.2894290000
3.2760000200,303.2570500000,303.0192870000,301.4376830000,298.7898250000,295.2916260000
3.2785000800,303.2670590000,303.0291140000,301.4459840000,298.7955630000,295.2938540000
3.2809999000,303.2770690000,303.0388790000,301.4542850000,298.8012700000,295.2960820000
3.2834999600,303.2870790000,303.0486760000,301.4625850000,298.8069760000,295.2982790000
3.2860000100,303.2970890000,303.0584720000,301.4708860000,298.8126830000,295.3005070000
3.2885000700,303.3070980000,303.0682370000,301.4791870000,298.8183900000,295.3027340000
3.2909998900,303.3170780000,303.0780330000,301.4874570000,298.8240970000,295.3049620000
3.2934999500,303.3270870000,303.0878300000,301.4957580000,298.8298340000,295.3071590000
3.2960000000,303.3370670000,303.0975950000,301.5040590000,298.8355100000,295.3093870000
3.2985000600,303.3470760000,303.1073910000,301.5123290000,298.8412170000,295.3115840000
3.3010001200,303.3570560000,303.1171570000,301.5206300000,298.8469240000,295.3138120000
3.3034999400,303.3670650000,303.1269230000,301.5289310000,298.8526310000,295.3160400000
3.3059999900,303.3770450000,303.1366880000,301.5372010000,298.8583370000,295.3182370000
3.3085000500,303.3870240000,303.1464840000,301.5454710000,298.8640440000,295.3204650000
3.3110001100,303.3970340000,303.1562500000,301.5537720000,298.8697510000,295.3226620000
3.3134999300,303.4070130000,303.1660160000,301.5620420000,298.8754270000,295.3248900000
3.3159999800,303.4169920000,303.1757810000,301.5703130000,298.8811340000,295.3270870000
3.3185000400,303.4269710000,303.1855470000,301.5786130000,298.8868410000,295.3293150000
3.3210001000,303.4369510000,303.1953130000,301.5868840000,298.8925480000,295.3315120000
3.3234999200,303.4468990000,303.2050780000,301.5951540000,298.8982240000,295.3337400000
3.3259999800,303.4568790000,303.2148440000,301.6034240000,298.9039310000,295.3359380000
3.3285000300,303.4668580000,303.2245790000,301.6116940000,298.9096070000,295.3381650000
3.3310000900,303.4768370000,303.2343440000,301.6199650000,298.9153140000,295.3403630000
3.3334999100,303.4867860000,303.2441100000,301.6282350000,298.9209900000,295.3425900000
3.3359999700,303.4967650000,303.2538450000,301.6365050000,298.9266970000,295.3447880000
3.3385000200,303.5067440000,303.2636110000,301.6447450000,298.9323730000,295.3469850000
3.3410000800,303.5166930000,303.2733460000,301.6530150000,298.9380800000,295.3492130000
3.3434999000,303.5266420000,303.2830810000,301.6612850000,298.9437560000,295.3514100000
3.3459999600,303.5366210000,303.2928470000,301.6695250000,298.9494320000,295.3536380000
3.3485000100,303.5465700000,303.3025820000,301.6777950000,298.9551390000,295.3558350000
3.3510000700,303.5565190000,303.3123170000,301.6860350000,298.9608150000,295.3580320000
3.3534998900,303.5664670000,303.3220520000,301.6943050000,298.9664920000,295.3602600000
3.3559999500,303.5764160000,303.3317870000,301.7025450000,298.9721680000,295.3624570000
3.3585000000,303.5863650000,303.3415530000,301.7108150000,298.9778750000,295.3646550000
3.3610000600,303.5963440000,303.3512570000,301.7190550000,298.9835510000,295.3668820000
3.3635001200,303.6062620000,303.3609920000,301.7272950000,298.9892270000,295.3690800000
3.3659999400,303.6162110000,303.3707280000,301.7355650000,298.9949040000,295.3712770000
3.3684999900,303.6261600000,303.3804630000,301.7438050000,299.0005800000,295.3735050000
3.3710000500,303.6361080000,303.3901980000,301.7520450000,299.0062560000,295.3757020000
3.3735001100,303.6460270000,303.3999020000,301.7602840000,299.0119320000,295.3778990000
3.3759999300,303.6559750000,303.4096370000,301.7685240000,299.0176090000,295.3800960000
3.3784999800,303.6659240000,303.4193730000,301.7767640000,299.0232850000,295.3822940000
3.3810000400,303.6758420000,303.4290770000,301.7850040000,299.0289310000,295.3845210000
3.3835001000,303.6857600000,303.4388120000,301.7932430000,299.0346070000,295.3867190000
3.3859999200,303.6957090000,303.4485170000,301.8014830000,299.0402830000,295.3889160000
3.3884999800,303.7056270000,303.4582210000,301.8097230000,299.0459590000,295.3911130000
3.3910000300,303.7155460000,303.4679260000,301.8179630000,299.0516050000,295.3933110000
3.3935000900,303.7254940000,303.4776610000,301.8261720000,299.0572810000,295.3955080000
3.3959999100,303.7354130000,303.4873660000,301.8344120000,299.0629580000,295.3977050000
3.3984999700,303.7453310000,303.4970700000,301.8426510000,299.0686340000,295.3999330000
3.4010000200,303.7552490000,303.5067750000,301.8508610000,299.0742800000,295.4021300000
3.4035000800,303.7651670000,303.5164790000,301.8591000000,299.0799260000,295.4043270000
3.4059999000,303.7750850000,303.5261840000,301.8673100000,299.0856020000,295.4065250000
3.4084999600,303.7850040000,303.5358890000,301.8755490000,299.0912480000,295.4087220000
3.4110000100,303.7948910000,303.5455930000,301.8837590000,299.0969240000,295.4109190000
3.4135000700,303.8048100000,303.5552670000,301.8919680000,299.1025700000,295.4131160000
3.4159998900,303.8147280000,303.5649720000,301.9001770000,299.1082460000,295.4153140000
3.4184999500,303.8246150000,303.5746460000,301.9084170000,299.1138920000,295.4175110000
3.4210000000,303.8345340000,303.5843510000,301.9166260000,299.1195370000,295.4197080000
